latitude,longitude,dbscan_cluster,hdbscan_cluster
53.594306,-1.300909,0,-1
54.898251,-1.367209,0,19
51.142889,-2.727298,0,34
53.197455,-2.915715,0,79
51.351204,-0.504234,0,-1
52.458888,-2.050347,0,83
52.529297,-2.068264,0,83
52.093399,-0.651062,0,60
53.380913,-1.475847,0,117
53.033317,-1.205985,0,100
52.550634,0.091525,0,27
51.745801,-0.981512,0,-1
51.649125,0.055736,0,-1
51.280089,1.079269,0,59
52.947981,-1.147614,0,100
51.537966,-0.00726,0,135
53.447428,-2.908963,0,96
51.464254,-0.122782,0,136
53.819173,-2.417005,0,-1
51.506632,-0.12764,0,139
52.43005,-1.460088,0,86
51.439112,0.152786,0,-1
55.169059,-1.551013,0,15
51.523117,-3.696802,0,-1
51.672097,-0.736181,0,98
51.451608,-2.593392,0,48
54.549054,-3.587876,0,4
51.40255,-0.298553,0,125
54.823644,-1.322119,0,-1
54.754751,-5.713642,1,0
51.81594,-4.960626,0,5
50.942934,-1.372613,0,63
51.67585,-0.039904,0,-1
53.820891,-3.055098,0,71
53.500991,-1.436136,0,-1
51.44384,0.191259,0,-1
51.48735,-2.670217,0,48
51.364177,-0.193281,0,-1
51.655938,-0.203657,0,-1
54.571591,-1.348364,0,13
51.439447,0.773129,0,93
54.706792,-3.480606,0,4
50.477561,-3.525713,0,18
53.381223,-3.023613,0,96
53.647315,-1.78518,0,115
53.78343,-1.715767,0,120
51.462772,-1.020673,0,87
51.412029,-0.06175,0,-1
53.77463,-1.765185,0,120
53.380528,-3.08794,0,-1
51.547035,-1.788698,0,22
51.520795,-3.244281,0,28
54.763293,-1.314766,0,-1
51.717654,-5.02383,0,5
50.548106,-3.507142,0,18
52.446952,-0.11814,0,-1
52.517891,-1.999883,0,83
51.55149,-1.699648,0,22
54.595972,-3.539782,0,4
54.591848,-5.933476,1,0
52.487346,-1.939577,0,83
51.403293,-0.101039,0,129
50.851065,-1.178192,0,-1
52.855482,-1.387387,0,-1
53.416281,-2.979497,0,96
53.822857,-1.47474,0,121
50.472037,-4.747571,0,6
51.713136,-3.039399,0,26
52.483643,-2.056693,0,83
54.617324,-5.943146,1,0
52.787713,-1.652988,0,84
53.520559,-1.129018,0,112
51.470835,-0.082123,0,-1
52.241164,-0.880464,0,55
51.390398,1.402892,0,50
53.677622,-1.54614,0,118
52.382298,-1.255558,0,-1
52.415999,0.751963,0,-1
53.0814,-1.36978,0,-1
52.141121,-0.475855,0,61
55.005933,-1.607964,0,16
51.817043,-0.811299,0,62
50.857394,0.2691,0,53
52.447327,1.562788,0,-1
51.282525,1.069392,0,59
51.520955,0.022528,0,135
54.586525,-5.83464,1,0
53.559345,-0.027211,0,30
51.511137,-0.125914,0,139
53.741307,-1.608602,0,-1
53.439013,-2.947262,0,96
51.465575,-3.166752,0,28
51.405197,-0.169299,0,-1
53.421589,-2.807095,0,96
51.336002,-0.815971,0,-1
52.427075,-1.833802,0,83
53.521305,-1.12398,0,112
51.374764,0.539926,0,105
52.506741,-1.802813,0,83
51.630199,-0.710847,0,98
54.061233,-2.822978,0,49
53.824597,-3.005664,0,71
52.821776,-1.308098,0,-1
51.906233,-2.089464,0,38
51.456054,-3.182716,0,28
51.433869,0.009471,0,-1
51.473662,-2.570411,0,48
51.166537,0.750398,0,46
53.403743,-2.593063,0,91
51.495316,-2.531754,0,48
51.529409,-0.106263,0,-1
51.490823,-0.096815,0,140
51.479634,-0.03191,0,131
52.038644,-0.156129,0,-1
51.891277,-0.45392,0,92
51.197781,0.284282,0,-1
50.259702,-5.098687,0,6
54.521654,-1.550586,0,11
54.595727,-5.955547,1,0
51.486538,0.161746,0,-1
52.634425,-1.196142,0,90
51.51477,-0.101292,0,-1
51.329355,-0.702048,0,88
51.554553,0.207526,0,-1
51.413082,-0.138886,0,-1
52.546829,-1.8148,0,83
51.643385,-3.231318,0,-1
51.532435,0.065542,0,-1
54.837621,-1.464955,0,-1
51.53287,-0.900662,0,-1
51.514462,-0.204446,0,137
52.587454,-0.20963,0,40
54.906896,-1.434591,0,19
51.660445,-3.50985,0,-1
51.645239,0.344901,0,-1
51.745967,-0.476399,0,109
51.540796,-2.397399,0,-1
52.633882,-1.695326,0,-1
51.35805,-0.115521,0,-1
51.559497,-0.25101,0,-1
51.528451,0.155038,0,-1
51.412203,-3.269211,0,28
51.500337,0.026557,0,-1
53.670273,-1.482799,0,118
50.358694,-4.091014,0,8
54.999792,-1.663956,0,16
50.842024,-0.768777,0,76
53.564756,-0.071793,0,30
51.655949,0.536347,0,75
53.465541,-2.942535,0,96
54.560289,-6.025223,1,0
53.956866,-1.08234,0,36
53.870478,-3.034703,0,71
51.399424,-0.138477,0,-1
53.35719,-2.831119,0,96
52.358249,-1.227431,0,-1
53.762955,-1.525228,0,121
51.531273,-0.120992,0,139
52.577305,-0.259795,0,40
53.392216,-2.945109,0,96
51.501078,-0.222025,0,-1
53.958064,-1.08143,0,36
53.858935,-2.158874,0,70
53.41445,-2.963762,0,96
50.331148,-5.138484,0,6
51.622056,0.070144,0,-1
53.764848,-1.531214,0,121
53.357461,-2.999678,0,-1
52.495163,-0.700698,0,56
52.047096,-1.354884,0,23
51.741901,-3.149265,0,-1
53.75296,-1.560434,0,121
53.697094,-1.497631,0,118
52.633622,1.436151,0,10
53.097469,-2.447952,0,67
53.837212,-2.571638,0,-1
51.913388,-0.515549,0,92
53.804382,-1.537044,0,121
53.374266,-1.414888,0,117
51.515272,0.369249,0,-1
51.56766,-1.751207,0,22
51.59831,-3.818709,0,24
51.180633,0.390238,0,-1
53.566667,-2.885669,0,-1
53.401615,-2.53761,0,91
53.294819,-3.081694,0,-1
51.566883,0.402884,0,102
52.859671,-3.05909,0,-1
52.388521,-2.245531,0,80
53.144535,-1.205102,0,97
51.451136,-0.026055,0,-1
54.456102,-6.311577,1,0
51.477241,-0.147248,0,-1
51.534676,-0.231098,0,-1
52.039783,0.724619,0,-1
51.897213,-0.197462,0,101
51.475036,-0.042491,0,-1
52.649601,1.292604,0,10
50.82113,-0.135431,0,77
53.579366,-0.63644,0,45
51.502072,-0.458079,0,-1
51.763276,-0.241291,0,113
51.498749,-0.048938,0,-1
52.959977,-1.117381,0,100
52.928673,-1.471372,0,94
51.338423,-2.976605,0,44
52.599044,1.716583,0,9
54.97461,-1.650169,0,16
51.517037,-0.06453,0,138
51.106208,-0.197922,0,110
51.511748,-0.073704,0,138
51.651754,-0.181528,0,-1
52.037164,1.195167,0,52
51.613733,-0.012783,0,-1
51.759086,-0.567894,0,-1
53.755245,-1.795702,0,120
54.944027,-1.58629,0,16
51.130453,-2.992533,0,43
52.788941,-2.120066,0,-1
53.379483,-1.498669,0,117
54.692397,-1.367793,0,-1
52.407311,-1.508978,0,86
51.473092,-0.059724,0,-1
51.499401,-0.129234,0,-1
54.535751,-1.063531,0,-1
53.736671,-0.361499,0,32
51.5144,-0.030917,0,-1
51.567579,-1.773339,0,22
53.656579,-2.177584,0,-1
51.582684,-0.225626,0,-1
51.399645,-0.061684,0,-1
51.258097,0.530005,0,104
51.057994,0.161593,0,-1
54.363229,-2.775064,0,-1
53.043181,-2.191516,0,64
52.234783,0.729066,0,-1
52.659106,1.321939,0,10
51.619137,-3.942127,0,24
51.538418,0.078142,0,134
51.42513,-0.169639,0,-1
55.01347,-1.439504,0,20
51.442789,0.260802,0,-1
54.582445,-0.994675,0,-1
51.895139,-2.228632,0,39
53.782352,-2.868822,0,-1
51.411621,-0.299856,0,125
53.203474,-1.227951,0,-1
53.686652,-2.637462,0,65
51.466966,-0.370289,0,126
51.479304,-0.123719,0,-1
51.442732,0.217656,0,-1
53.902484,-1.693485,0,-1
52.344074,-3.049204,0,-1
50.377001,-4.144141,0,8
53.794964,-1.53733,0,121
53.191144,-0.557768,0,33
52.123609,-0.473241,0,61
52.259575,-1.147172,0,-1
52.444894,-1.957261,0,83
54.590062,-1.332377,0,13
51.51834,-0.632993,0,122
51.516623,-0.132976,0,139
51.915409,-2.58194,0,-1
51.817201,-2.505991,0,-1
51.476101,-0.614298,0,-1
52.585678,-2.126888,0,83
51.406099,0.194918,0,-1
51.54117,-0.003183,0,135
54.546148,-1.528258,0,11
54.905587,-1.532738,0,16
51.664056,-3.146123,0,-1
51.428608,-0.015345,0,-1
54.576376,-1.322917,0,13
51.340185,-2.782789,0,-1
51.001055,-0.190012,0,-1
51.538589,-0.052931,0,-1
54.893654,-2.935226,0,3
51.44712,-0.127687,0,-1
52.824805,1.394291,0,-1
52.480797,-0.966188,0,-1
53.612178,-0.963915,0,-1
51.583815,-3.301253,0,29
52.951797,-1.148313,0,100
51.459667,-2.59115,0,48
50.851065,-1.178192,0,-1
53.731657,-1.659789,0,119
51.969797,0.325161,0,-1
51.892322,-1.163992,0,23
54.116533,-3.199657,0,7
52.487691,-2.132864,0,83
54.196406,-3.091375,0,7
53.642999,-1.451655,0,-1
52.557522,-1.172339,0,90
52.479565,-1.894592,0,83
50.802782,0.258476,0,53
51.447807,-0.409179,0,-1
50.741018,-1.853848,0,57
54.914448,-1.371261,0,19
54.91277,-1.387681,0,19
51.336951,-0.117062,0,-1
52.628791,1.299967,0,10
54.045019,-2.891092,0,49
51.350947,-0.193808,0,-1
50.903587,-1.407182,0,63
51.334298,-0.26858,0,-1
51.374949,-0.096709,0,129
52.255851,0.389609,0,-1
51.601787,-0.380759,0,-1
51.499782,-2.574123,0,48
50.830468,-1.216864,0,-1
53.014702,-1.35674,0,99
53.372528,-1.553641,0,-1
52.517024,-1.499873,0,86
51.82356,-2.492771,0,-1
51.763029,-3.370102,0,-1
51.486896,-0.197212,0,-1
52.485106,-0.931097,0,-1
51.525289,-0.39306,0,126
53.830348,-2.600595,0,-1
50.943534,-2.62224,0,34
51.754121,-0.338241,0,113
51.442578,-0.033705,0,-1
51.598861,-3.793954,0,24
53.448629,-2.507999,0,-1
50.373794,-4.19737,0,8
52.252447,-0.865355,0,55
53.79716,-0.325162,0,32
51.747411,0.07532,0,106
51.48726,-2.481575,0,48
51.449243,-0.074422,0,-1
53.246429,-0.514411,0,33
53.349402,-1.377268,0,117
54.855138,-1.587573,0,-1
52.394979,-2.009743,0,83
52.680775,0.94159,0,-1
54.747461,-1.407312,0,-1
51.528767,-0.630374,0,122
52.638866,-1.101083,0,90
52.183966,-0.413964,0,61
51.601147,-0.333738,0,-1
52.640763,-1.050325,0,90
52.022833,-0.734249,0,60
50.903169,-1.349554,0,63
53.770027,-2.692464,0,65
52.517036,-1.902899,0,83
53.724487,-1.873386,0,114
54.127101,-6.34492,1,0
50.722868,-3.533187,0,17
54.063436,-2.87633,0,49
51.458778,-0.011546,0,131
50.621645,-2.478739,0,-1
50.824878,-1.224226,0,-1
53.54494,-0.11731,0,30
52.511026,-3.310631,0,-1
51.538827,-0.141864,0,-1
51.677802,-4.050069,0,24
52.498562,-1.907465,0,83
52.493765,-1.817571,0,83
53.022484,-2.174872,0,64
51.449591,-0.323046,0,-1
51.641957,-0.095651,0,-1
51.4678,-0.090141,0,-1
51.819984,-1.052064,0,-1
53.486028,-2.98249,0,96
55.013438,-1.440506,0,20
52.650644,-2.442128,0,37
50.879758,-1.34246,0,63
51.429808,-0.037433,0,-1
50.380382,-4.179009,0,8
52.525243,-1.85277,0,83
53.79823,-1.537628,0,121
54.524377,-3.525442,0,4
50.431725,-3.567354,0,18
51.646389,0.081891,0,-1
52.796536,-1.645294,0,84
54.620513,-1.592256,0,12
54.678339,-5.947287,1,0
53.805789,-1.508831,0,121
51.92737,-2.136741,0,38
51.491897,-3.176341,0,28
50.624544,-2.501401,0,-1
53.450101,-2.988888,0,96
51.61455,-0.149708,0,-1
53.74781,-2.500912,0,69
53.692955,-2.291696,0,-1
55.133466,-6.664588,1,0
52.95356,-1.987232,0,-1
50.546559,-3.596212,0,18
51.377044,-2.377659,0,47
53.569028,-1.184134,0,-1
53.068604,-1.367086,0,-1
51.532408,-0.072342,0,-1
50.494276,-3.535642,0,18
51.81364,-0.027039,0,-1
51.404033,-1.322997,0,-1
51.75722,0.545541,0,75
51.243452,-1.26278,0,-1
51.666526,-0.104029,0,-1
51.550349,-0.079473,0,-1
50.364685,-4.14038,0,8
51.459998,-0.116895,0,136
51.757934,-3.369034,0,-1
51.543261,-0.024147,0,-1
51.518231,-0.112953,0,-1
51.503568,-0.227346,0,137
51.412,-0.191014,0,-1
54.533431,-6.687285,1,0
51.221343,-1.491481,0,-1
50.341273,-4.797431,0,6
51.4282,-2.202285,0,-1
51.9857,-2.152485,0,-1
52.925186,-1.440073,0,94
51.537641,0.071214,0,134
52.688887,-1.128847,0,90
53.226434,-2.339307,0,-1
53.228912,-0.537264,0,33
51.36101,-0.282914,0,-1
52.924475,-0.62426,0,33
53.05322,-1.413371,0,-1
51.103813,-0.222441,0,110
52.343963,-0.5315,0,-1
51.524132,-0.219499,0,-1
51.402013,-0.369594,0,-1
51.323393,-0.201908,0,-1
51.898773,-0.113416,0,-1
51.484381,-0.125167,0,-1
53.650294,-1.782442,0,115
53.431922,-1.496397,0,-1
50.910067,-1.399651,0,63
53.381242,-3.030799,0,96
51.516501,-0.208496,0,137
50.655836,-1.149999,0,-1
50.815698,-0.611475,0,-1
52.581958,-2.155745,0,83
51.535509,-0.105346,0,-1
55.005632,-1.518487,0,20
50.146942,-5.064705,0,6
51.46202,-0.188274,0,-1
53.80726,-1.720556,0,120
51.898549,0.276869,0,-1
52.498576,0.052383,0,-1
52.48107,-0.724246,0,56
50.798423,-2.072584,0,-1
54.977528,-1.637238,0,16
52.637041,-1.131222,0,90
53.711974,-1.672781,0,119
53.122586,-1.559058,0,-1
53.401988,-2.577096,0,91
52.204133,0.146589,0,41
51.946143,-0.018697,0,-1
52.92237,-1.210127,0,100
53.586138,-1.509552,0,-1
51.523221,-0.158717,0,-1
51.450001,-0.957785,0,87
51.015277,-3.105858,0,42
51.385877,0.550817,0,105
52.326752,-2.284336,0,80
52.387398,0.207891,0,-1
51.355641,-1.981655,0,-1
51.271657,0.516785,0,104
53.009492,-2.230936,0,64
51.270109,1.047845,0,59
52.470499,-0.718604,0,56
53.401756,-1.457422,0,117
51.618405,-0.258858,0,-1
51.557982,-0.061912,0,-1
51.691041,-3.345241,0,-1
53.770789,-1.706719,0,120
53.402771,-2.975125,0,96
51.516572,-0.659738,0,122
54.570916,-1.299898,0,13
52.717398,-2.486741,0,37
53.944104,-1.120861,0,36
52.624788,-1.149857,0,90
55.01364,-7.361057,1,1
51.544807,-0.175109,0,-1
51.511707,-0.444135,0,-1
51.47195,-0.013004,0,131
51.379165,-0.528713,0,-1
54.974543,-1.519815,0,20
51.551964,0.700466,0,103
51.552389,-0.210231,0,-1
51.229318,0.334432,0,-1
53.831176,-2.213755,0,70
52.994411,-2.127728,0,64
50.998055,-1.498769,0,-1
52.388732,-2.276212,0,80
53.399322,-0.76185,0,45
51.518485,-0.152061,0,139
51.630369,-0.752381,0,98
51.020771,-3.090562,0,42
53.37468,-1.448973,0,117
50.526816,-3.589818,0,18
51.419156,-0.075672,0,-1
51.297109,-0.790236,0,88
52.113371,-2.33029,0,-1
51.439842,-0.054615,0,-1
53.392557,-2.740245,0,81
51.532351,-0.022428,0,-1
51.516865,0.082523,0,-1
51.650405,-0.389088,0,123
51.506126,-0.377322,0,126
51.569953,-3.21802,0,-1
51.579828,-3.223855,0,-1
52.290155,-1.56779,0,85
52.570746,-0.243026,0,40
52.597633,1.711695,0,9
50.7986,-3.898166,0,-1
53.790875,-3.020265,0,71
51.493565,0.129117,0,-1
53.244851,-2.130092,0,-1
51.547611,-0.055243,0,-1
51.372157,0.554337,0,105
52.564047,-1.898697,0,83
53.751501,-1.487277,0,-1
51.48762,-0.296166,0,-1
50.942912,-0.990754,0,-1
51.801425,-3.936363,0,-1
51.482806,0.323894,0,124
53.795337,-1.545615,0,121
51.571184,-0.125595,0,-1
51.306761,-0.750258,0,88
51.543386,-0.265213,0,-1
51.528782,-0.069467,0,-1
50.661833,-1.211267,0,-1
54.857034,-5.815336,1,0
53.547384,-1.45431,0,111
51.494892,-0.539295,0,122
51.634723,-3.658828,0,-1
51.449252,-2.509351,0,48
52.63723,-2.42791,0,37
53.404984,-2.991226,0,96
51.872523,0.926515,0,58
54.844868,-1.465762,0,-1
53.229276,-0.524562,0,33
53.821352,-3.016281,0,71
52.835984,-1.17638,0,-1
53.508701,-1.439532,0,-1
51.850292,-2.170435,0,39
51.590847,0.082585,0,-1
52.96587,-1.145163,0,100
50.911254,-1.40544,0,63
53.574442,-1.379193,0,-1
53.015571,-2.234412,0,64
52.644243,1.291521,0,10
52.535762,-1.99288,0,83
52.639993,-1.154011,0,90
54.873017,-6.474389,1,0
54.662998,-5.655621,1,0
51.56504,-0.100887,0,-1
51.504397,-0.014157,0,-1
52.067855,1.19104,0,52
51.576206,-0.427834,0,-1
52.779519,-2.111664,0,-1
53.722617,-1.349189,0,108
54.687248,-1.622704,0,12
53.955363,-1.125394,0,36
52.554921,-0.123466,0,-1
51.465897,-0.121534,0,136
51.590985,0.047162,0,-1
52.301182,-0.688725,0,56
53.176516,-2.431674,0,-1
53.389394,-2.851895,0,96
51.878731,0.159951,0,106
51.522856,0.013948,0,135
52.441529,-1.932549,0,83
51.486468,-0.369479,0,-1
51.567703,-0.359071,0,-1
51.460487,-2.518645,0,48
53.799069,-1.550903,0,121
53.836468,-1.629795,0,121
52.614314,-2.104818,0,83
51.412951,0.179557,0,-1
53.734271,-0.373372,0,32
51.590985,0.047162,0,-1
51.523344,-0.161998,0,139
51.451621,-0.988747,0,87
51.540927,-0.121301,0,-1
51.41931,-2.591622,0,48
53.238855,-0.515383,0,33
54.901011,-1.427157,0,19
51.536787,0.052257,0,134
51.542148,-0.48558,0,-1
51.376305,-0.185539,0,-1
52.671771,1.267878,0,10
54.511496,-1.557308,0,11
53.361849,-1.428958,0,117
53.764311,-1.565048,0,121
52.638934,1.343605,0,10
53.313153,-2.254802,0,-1
51.482077,0.071101,0,128
50.963168,-1.361205,0,63
51.611127,-0.135678,0,-1
51.426902,-0.386301,0,-1
53.321575,-3.826173,0,31
50.155643,-5.073103,0,6
51.511379,-0.6001,0,122
53.046495,0.154813,0,-1
52.629995,-1.190767,0,90
52.433646,-1.799021,0,83
53.097556,-1.38739,0,-1
53.230861,-0.890371,0,-1
52.689397,-2.011157,0,83
53.442117,-1.317455,0,116
51.609311,0.21177,0,-1
51.515648,-0.192734,0,-1
53.721654,-1.855648,0,114
52.061629,-0.806612,0,60
53.758249,-0.317654,0,32
50.822486,-0.147673,0,77
53.407713,-2.92428,0,96
55.026966,-1.453192,0,20
53.807402,-1.509723,0,121
54.631609,-1.639763,0,12
52.910072,-1.513099,0,94
51.561032,-0.074032,0,-1
51.470614,-0.141556,0,-1
51.805411,-2.28896,0,-1
51.265138,-2.279651,0,-1
52.561132,-0.36847,0,40
52.410205,-1.453273,0,86
54.965346,-1.559066,0,16
51.548458,-0.0066,0,135
50.992118,-0.732195,0,-1
53.986854,-1.505286,0,-1
51.546869,-0.225678,0,130
53.029963,-0.698536,0,33
52.469314,1.724808,0,9
51.597458,-0.109772,0,-1
52.783996,-1.627827,0,84
51.487227,-0.218329,0,-1
50.747904,-1.852736,0,57
51.557499,-0.075147,0,-1
51.888597,0.899203,0,58
51.486025,-2.633574,0,48
53.775355,-1.574524,0,121
51.353609,-0.166588,0,-1
54.642911,-3.54292,0,4
53.974117,-1.089752,0,36
51.807457,1.148691,0,58
50.912004,-1.414975,0,63
52.477277,-1.911175,0,83
53.571208,-0.062181,0,30
51.683756,-0.392982,0,123
51.588684,-0.06072,0,-1
52.402015,-1.969119,0,83
51.43123,0.014433,0,-1
51.952619,-0.24974,0,101
53.789944,-2.733488,0,65
51.463294,-0.115091,0,136
50.957671,-2.606795,0,34
51.491485,-0.120684,0,-1
51.948233,-0.278547,0,-1
51.645848,-3.004806,0,26
51.455153,-2.603613,0,48
51.54286,0.702134,0,103
52.445583,-1.950536,0,83
53.529485,-1.126542,0,112
53.338901,-2.854778,0,-1
51.735558,0.473003,0,75
52.161301,-0.202221,0,-1
51.560654,-0.322306,0,-1
53.552774,-0.137705,0,30
53.310321,-4.633266,0,-1
51.556413,-0.251042,0,-1
51.533603,0.053858,0,134
51.450958,0.05445,0,-1
52.478916,-1.969817,0,83
52.419708,-1.772411,0,83
53.711942,-1.344748,0,108
53.833863,-1.76645,0,120
52.284923,-0.694893,0,56
51.554521,0.722157,0,103
51.520253,0.592084,0,-1
51.749751,-1.242633,0,23
52.227669,-0.251418,0,-1
54.514778,-6.76282,1,0
51.219633,-2.968476,0,-1
53.411051,-2.970545,0,96
53.300996,-3.736544,0,31
52.522817,-1.507176,0,86
51.642583,-0.113258,0,-1
54.583698,-5.794507,1,0
51.564087,-0.104245,0,-1
51.469635,-0.00962,0,131
53.367301,-1.431816,0,117
54.570729,-1.322283,0,13
51.729584,-0.296901,0,113
52.526945,-2.063131,0,83
52.469443,-2.011026,0,83
52.636826,-1.137418,0,90
51.748705,-1.222994,0,23
52.972069,-1.162285,0,100
54.595113,-5.933651,1,0
51.871468,-0.406025,0,92
54.195722,-3.083494,0,7
53.782154,-1.761228,0,120
51.361895,-0.196379,0,-1
55.02558,-1.456683,0,20
50.828302,-0.414241,0,78
51.904506,-0.474035,0,92
54.619418,-1.579398,0,12
53.741126,-2.706923,0,65
54.974518,-1.61669,0,16
53.549089,-1.146453,0,112
53.342264,-2.84319,0,96
51.531804,-3.653958,0,24
51.433706,0.378017,0,124
52.457643,-1.785255,0,83
53.387651,-2.609484,0,91
51.550716,-0.030575,0,-1
50.942694,-1.455768,0,63
51.444913,-0.574289,0,-1
53.752601,-2.476355,0,69
51.565352,-0.133756,0,-1
51.445062,-0.024748,0,131
52.283432,-1.530475,0,85
51.556307,-0.285653,0,-1
53.957663,-2.762048,0,-1
51.347751,-2.972941,0,44
51.22397,-2.329378,0,-1
52.39977,-1.531402,0,86
51.654774,-3.023752,0,26
53.819417,-3.047936,0,71
51.619216,-0.548712,0,-1
54.066913,-2.807184,0,49
54.520846,-1.548493,0,11
53.220796,-0.545539,0,33
51.330504,0.441954,0,-1
51.366243,0.059146,0,-1
51.572096,-0.35431,0,-1
51.676472,-4.116443,0,24
50.918403,-1.455098,0,63
51.486912,0.084442,0,128
51.097007,0.034519,0,-1
53.432816,-1.366778,0,116
51.457326,-2.468565,0,48
50.847842,-1.082325,0,72
52.795538,-0.154538,0,35
50.973233,-0.143775,0,-1
54.644543,-1.649442,0,12
53.05906,-1.429984,0,-1
50.800584,-1.099541,0,72
53.410616,-2.986332,0,96
54.930782,-1.584085,0,16
52.517944,-1.903855,0,83
53.217813,-0.612753,0,33
53.816249,-3.052475,0,71
51.072359,-0.360451,0,-1
51.427147,-2.538432,0,48
53.798363,-1.544671,0,121
50.722183,-1.157087,0,-1
53.553843,-1.128893,0,112
53.389108,-2.975023,0,96
51.895141,0.268499,0,-1
51.465405,-0.363492,0,126
55.023688,-1.519557,0,-1
50.850928,-0.983733,0,73
51.459931,-1.262796,0,-1
51.751129,-1.261369,0,23
51.588571,-0.061116,0,-1
52.44746,-1.796472,0,83
51.460121,0.371732,0,124
51.452147,0.015455,0,-1
51.535133,-0.47784,0,-1
53.692039,-2.193665,0,-1
54.561997,-1.210217,0,13
51.553774,-0.291662,0,-1
50.728176,-1.839834,0,57
53.821155,-1.581276,0,121
53.303889,-1.121127,0,-1
52.3132,-1.901572,0,82
52.491961,-1.946817,0,83
53.466321,-2.931102,0,96
52.386534,-2.278021,0,80
53.413189,-2.790251,0,-1
53.167234,-3.063748,0,-1
52.694422,-2.461628,0,37
52.48207,-1.891331,0,83
53.384553,-2.899158,0,96
51.72782,-2.249841,0,-1
54.56978,-5.901113,1,0
52.583381,-2.080259,0,83
53.75768,-2.699724,0,65
52.561833,-2.011168,0,83
51.377831,1.412179,0,50
52.645568,-1.119702,0,90
51.486913,0.171602,0,-1
53.800793,-3.022965,0,71
53.530856,-1.302437,0,-1
51.340701,-2.667573,0,-1
52.241056,-0.900561,0,55
54.560663,-0.967266,0,-1
54.998913,-1.432079,0,20
53.638025,-1.777242,0,115
50.722301,-1.866628,0,57
51.769423,-3.792319,0,-1
51.566364,-1.808403,0,22
52.796099,1.246514,0,-1
53.787872,-2.25063,0,70
52.440557,-1.802829,0,83
53.712965,-1.268338,0,108
52.941853,-1.164535,0,100
51.44026,-0.033287,0,-1
51.50845,-0.143266,0,139
51.820783,-0.822924,0,62
54.906155,-1.40748,0,19
52.335386,-2.061976,0,83
53.712325,-1.477602,0,-1
50.910109,-1.406522,0,63
52.591686,-1.974316,0,83
55.127578,-1.512731,0,15
51.349405,0.732326,0,93
51.338617,1.419718,0,50
53.803256,-3.051041,0,71
51.510029,-0.288154,0,127
50.798018,-1.089899,0,72
52.538527,-0.670223,0,-1
53.390203,-1.468877,0,117
53.717037,-1.349593,0,108
51.582207,0.187034,0,-1
52.553231,-1.384362,0,86
51.114695,-0.18729,0,110
50.86719,0.594367,0,54
51.303773,0.884017,0,-1
53.388138,-2.971663,0,96
52.927456,-1.45477,0,94
53.572384,-0.084852,0,30
51.35297,-0.026026,0,-1
54.945095,-1.607494,0,16
53.304959,-1.117572,0,-1
52.393293,-1.508311,0,86
51.426386,-0.957994,0,87
51.81212,-0.031893,0,-1
52.404976,-2.007158,0,83
51.159657,-2.699648,0,34
51.62118,-2.17681,0,-1
51.639887,-4.965832,0,5
51.545895,-0.100876,0,-1
52.507184,-2.091597,0,83
54.83991,-1.491519,0,-1
52.585497,-0.247646,0,40
53.593121,-1.028156,0,-1
50.717063,-3.535276,0,17
52.48331,-0.346006,0,-1
51.386877,1.40828,0,50
53.420608,-1.482341,0,117
53.800657,-1.582345,0,121
52.472617,-1.826977,0,83
53.380913,-1.475847,0,117
52.627528,-1.974354,0,83
53.435094,-1.457043,0,117
54.522931,-1.525095,0,11
52.192654,-2.969224,0,-1
51.547245,0.105603,0,-1
51.459148,-1.002485,0,87
54.894409,-2.96624,0,3
51.339574,-2.967944,0,44
54.761823,-1.334761,0,-1
51.282629,-1.087698,0,66
51.526312,-2.537022,0,48
53.221606,-0.54632,0,33
51.614094,-3.954435,0,24
51.15599,-0.163049,0,110
52.477159,-2.158215,0,83
51.690798,-0.384264,0,-1
53.863887,-1.909155,0,-1
52.331761,-0.180537,0,41
52.757816,0.418897,0,27
52.710451,-2.752903,0,25
51.38804,-2.352198,0,47
51.548444,-0.190468,0,-1
51.869286,0.195132,0,106
52.195694,-2.200078,0,74
51.539595,-0.143823,0,-1
52.454297,-1.898095,0,83
53.697015,-1.263223,0,108
52.835061,-1.277561,0,-1
52.245198,-0.80971,0,55
51.512172,-0.187164,0,137
51.598008,-2.997887,0,26
53.801463,-1.528225,0,121
51.513853,-3.432045,0,-1
51.488166,-0.146028,0,-1
53.332781,-3.094443,0,-1
52.903052,-1.171927,0,100
52.768318,-2.377498,0,37
53.970918,-1.075735,0,36
53.734089,-2.666042,0,65
51.494985,-2.470363,0,48
50.916068,-1.400656,0,63
53.877554,-1.8845,0,-1
51.876845,0.549708,0,-1
54.900282,-1.534328,0,16
52.482929,-1.99062,0,83
53.366305,-2.752413,0,81
50.795322,-3.245202,0,-1
51.899599,-0.20885,0,101
51.451326,-0.058992,0,-1
51.473447,-0.091791,0,-1
51.569946,0.441836,0,102
52.91821,-1.475589,0,94
51.020964,-3.019464,0,42
51.743766,-0.357017,0,113
50.978836,-1.245595,0,-1
52.264038,-0.888168,0,55
51.511997,-0.131355,0,139
51.429409,-0.900948,0,87
51.748309,-1.256172,0,23
52.062974,-0.765177,0,60
